STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS,WESD,WESF,AWND,WDF2,WDF5,WSF2,WSF5,PGTM,WT09,WT01,WT06,WT02,WT08,WT03
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160517,0.00,0.0,0.0,-9999,64,44,53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160518,0.00,0.0,0.0,-9999,70,48,54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160519,0.00,0.0,0.0,-9999,68,53,53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160520,0.00,0.0,0.0,-9999,70,45,54,-9999,-9999,4.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160521,0.00,0.0,0.0,-9999,74,48,54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160522,0.04,0.0,0.0,-9999,54,52,52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160523,0.00,0.0,0.0,-9999,74,50,57,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160524,0.31,0.0,0.0,-9999,76,56,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160525,0.20,0.0,0.0,-9999,67,53,54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160526,0.00,0.0,0.0,-9999,89,54,62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160527,0.00,0.0,0.0,-9999,88,62,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160528,0.00,0.0,0.0,-9999,82,66,72,-9999,-9999,4.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160529,0.00,0.0,0.0,-9999,88,69,69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160530,0.84,0.0,0.0,-9999,88,55,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160531,0.07,0.0,0.0,-9999,79,66,69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160601,0.00,0.0,0.0,-9999,83,60,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160602,0.00,0.0,0.0,-9999,83,59,63,-9999,-9999,8.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160603,0.00,0.0,0.0,-9999,70,60,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160604,0.10,0.0,0.0,-9999,69,60,69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160605,0.03,0.0,0.0,-9999,84,64,64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160606,0.88,0.0,0.0,-9999,68,64,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160607,0.00,0.0,0.0,-9999,83,65,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160608,0.00,0.0,0.0,-9999,86,58,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160609,0.05,0.0,0.0,-9999,73,53,54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160610,0.00,0.0,0.0,-9999,71,51,55,-9999,-9999,8.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160611,0.00,0.0,0.0,-9999,76,49,55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160612,0.05,0.0,0.0,-9999,75,55,73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160613,0.00,0.0,0.0,-9999,82,52,58,-9999,-9999,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160614,0.00,0.0,0.0,-9999,75,55,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160615,0.00,0.0,0.0,-9999,79,58,63,-9999,-9999,4.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160616,0.00,0.0,0.0,-9999,83,63,65,-9999,-9999,4.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160617,0.00,0.0,0.0,-9999,81,63,66,-9999,-9999,10.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160618,0.00,0.0,0.0,-9999,77,54,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160619,0.00,0.0,0.0,-9999,83,58,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160620,0.00,0.0,0.0,-9999,77,60,64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160621,0.07,0.0,0.0,-9999,81,64,68,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160622,0.00,0.0,0.0,-9999,89,58,63,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160623,0.00,0.0,0.0,-9999,87,57,65,-9999,-9999,4.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160624,0.00,0.0,0.0,-9999,79,61,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160625,0.00,0.0,0.0,-9999,81,58,64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160626,0.00,0.0,0.0,-9999,81,59,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160627,0.00,0.0,0.0,-9999,83,61,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160628,0.12,0.0,0.0,-9999,81,65,69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160629,0.08,0.0,0.0,-9999,72,68,69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160630,0.00,0.0,0.0,-9999,86,65,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00060808,BRIDGEPORT SUCCESS HILL CT US,21.3,41.2004,-73.1569,20160701,0.00,0.0,0.0,-9999,84,63,71,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160501,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160502,0.28,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160503,0.52,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160504,0.18,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160505,0.06,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160506,0.28,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160507,0.37,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160508,0.15,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160509,0.05,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160510,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160511,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160512,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160513,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160514,0.33,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160515,0.01,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160516,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160517,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160518,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160519,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160520,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160521,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160522,0.06,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160523,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160524,0.54,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160525,0.12,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160526,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160527,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160528,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160529,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160530,2.25,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160531,0.02,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160601,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160602,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160603,0.08,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160604,0.03,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160605,0.03,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160606,0.80,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160607,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160608,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160609,0.10,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160610,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160611,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160612,0.09,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160613,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160614,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160615,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160616,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160617,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160618,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160619,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160620,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160621,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160622,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160623,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160624,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160625,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160626,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160627,0.00,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTFR0023,SHELTON 1.3 W CT US,154.5,41.3053,-73.1635,20160628,0.09,0.0,0.0,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
